Burda da öylemi yoksa kiloyla mı ?	tr-forum:00000222:S023
Ayrıca Sivas, tren istasyonu olarak büyük bir kavşak konumundadır.	http://tr.wikipedia.org/wiki/Sivas:S059
Kurulan Haçlı çocuk ordusunda çok sayıda soylu tabakadan erkek çocuk bulunmaktaydı.	http://tr.wikipedia.org/wiki/%C3%87ocuk_Ha%C3%A7l%C4%B1_Seferleri:S028
Ki, büyüklerin'' Nerde o eski bayramlar...'' demesi bundan ileri gelse gerek.	http://tr.wikipedia.org/wiki/K%C3%BCrk%C3%A7%C3%BC,_Sar%C4%B1kaya:S093
Büyük ve küçük sayıları ifade etmek için bilimsel gösterimi kullanma	http://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_say%C4%B1lar:S008
RCA Records ile sanatçı gelişim anlaşması imzaladığı için burada Troy Verges, Brett Beavers, Brett James, Mac McAnally ve The Warren Brothers gibi deneyimli Music Row söz yazarlarıyla şarkı yazma fırsatı yakaladı.	http://tr.wikipedia.org/wiki/Taylor_Swift:S057
Açık tuvalet kuyuları kapatıldı.	http://tr.wikipedia.org/wiki/Umutb%C3%BCk%C3%BC,_Ya%C4%9Fl%C4%B1dere:S089
Proteinlerin yapısının bozulmasına denatürasyon denir.	http://tr.wikipedia.org/wiki/Protein:S090
Hava iyonlaştırıcıları ile de aynı durum gerçekleştirilebilir.	http://tr.wikipedia.org/wiki/Statik_Elektrik:S033
Soylular, kendi içlerinde hiyerarşik bir yapı oluştururdu.	http://tr.wikipedia.org/wiki/Feodalizm:S111
Sol tarafa ayrılan yolun üzerinde sol kısımda bir çeşme bulunmaktadır.	http://tr.wikipedia.org/wiki/%C3%87%C4%B1nard%C3%BCz%C3%BC,_D%C3%BCzce:S010
Walter Model'e göre Kursk bölgesindeki Sovyet birliklerinin bu düzenlenişi onların, tam da Zeitzler'in planladığı tarzda bir saldırıyı beklediklerini göstermektedir.	http://tr.wikipedia.org/wiki/Kursk_Muharebesi:S062
Müzik tarzı 1990'ların başlarında popüler olan ``grunge''a yakın bulundu ve Nirvana grubunun izinden gittikleri düşünüldü.	http://tr.wikipedia.org/wiki/Radiohead:S041
(Daha fazla bilgi için Güvenlik durumu sistemi bölümüne bakabilirsiniz.)	http://tr.wikipedia.org/wiki/EVE_Online:S068
Aynı zamanda transseksüelliği reddetmek yerine, kabul eden aile sayısında da artış görülmektedir.	http://tr.wikipedia.org/wiki/Transseks%C3%BCellik:S092
Birinci Knesset ile birlikte, Arap üyeler temsil görevlerini sürdürdüler.	http://tr.wikipedia.org/wiki/%C4%B0srail'deki_Az%C4%B1nl%C4%B1klar:S043
Daha ötelerde Jüpiter'in kütleçekimsel etkisi gezegen öncesi gök cisimlerinin biraraya gelmesini engelledi ve geride asteroit kuşağı kaldı.	http://tr.wikipedia.org/wiki/G%C3%BCne%C5%9F_Sistemi:S075
Karısının adı Tahai Ti-chin (Tagai Tigin veya Tagai Tegin) olan Kanglı Togta 1327 yılında 56 yaşındayken ölür.	http://tr.wikipedia.org/wiki/Kangl%C4%B1lar:S059
Sovyetler Birliği, Vostok serisi uzayaraçları ile uzaya ilk insanı göndermeyi başardı.	http://tr.wikipedia.org/wiki/Uzay_Yar%C4%B1%C5%9F%C4%B1:S063
Gemidekiler Meksika sahillerine çıkarlar.	http://tr.wikipedia.org/wiki/Define_Adas%C4%B1na_D%C3%B6n%C3%BC%C5%9F:S095
Bununla beraber, göründüğünden çok daha iyi kalpli ve zekidir.	http://tr.wikipedia.org/wiki/Ichigo_Kurosaki:S008
17 Mayıs 1606 günü Kremlin'e baskın düzenleyen Şuyski yanlıları kaçmayı çalışan Dimitri'yi yakayarak öldürürler.	http://tr.wikipedia.org/wiki/1605-1618_Lehistan-Rusya_Sava%C5%9F%C4%B1:S072
Sakatlanan Ibrahimovic 18 Mayıs 2008'de Parma ile yapılan lig maçında iki golle döndü ve maçı 2--0 kazandılar.	http://tr.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87:S056
Bunlar: Seul ve Pyongyang lehçeleridir.	http://tr.wikipedia.org/wiki/Kuzey_Kore:S034
``İntihar Üzerine'' isimli denemesinde kişinin sefil bir hayatı sırf yaratıcısını mutlu etmek için sürdürmeye çalışmasını öngören dini görüşe karşı çıkar ve kişilerin otonomilerine ve özgürlüklerine vurgu yapar.	http://tr.wikipedia.org/wiki/%C3%96tanazi:S024
Boemondo bir Haçlı olma şevkini hemen kazandı.	http://tr.wikipedia.org/wiki/I._Boemondo:S046
Müşteri ilişkileri yönetilir ve geliştirilir.	http://tr.wikipedia.org/wiki/EFQM:S113
Turnuvada dördüncü tura kadar ilerleyebilen Auxerre, burada PSV Eindhoven ile eşleşti ve maçlardan sırasıyla 1-1 ve 0-3'lük skorlarla ayrıldı.	http://tr.wikipedia.org/wiki/Djibril_Ciss%C3%A9:S061
29 Mart'ta Aston Villa'ya attığı golle beraber, İngiltere'de ve Avrupa kupalarında oynadığı toplam 37 maçta 35 gole ulaştı.	http://tr.wikipedia.org/wiki/Cristiano_Ronaldo:S059
Bu damga sâdece Bursa ve Edirne'de basılan paralar üzerinde idi.	http://tr.wikipedia.org/wiki/Ak%C3%A7e:S058
Grup hemen bir sonraki albüm için çalışmalara başladı.	http://tr.wikipedia.org/wiki/Black_Sabbath:S025
Horasan Valisi Abdullah bin Tahir, halifenin emri üzerine Türkistan'ın çeşitli şehirlerinde her yıl Irak'a 2000 Türk savaşçısı gönderiyordu.	http://tr.wikipedia.org/wiki/Bah%C3%A7ek%C3%B6y,_D%C3%BCzce:S020
Bu yeniden gruplanma çamur mevsiminde arazinin ve yolların uygun olmayan durumu nedeniyle epeyce zorlandı.	http://tr.wikipedia.org/wiki/%C4%B0kinci_Harkov_Muharebesi:S075
O anda, o iki kişi orada ölüverdiler.	http://tr.wikipedia.org/wiki/Yusuf_Hemedani:S094
Angelico'nun bu resimde dinsel figürlerle tarihsel kişileri bir arada kullanmaktaki amacı, ``Kurtarıcı''ya olan bağlılığın tarihsel sürekliliğini vurgulamak olabilir.	http://tr.wikipedia.org/wiki/Fra_Angelico:S045
Adaların şeker ve kahve çiftliklerine sık sık saldırılar düzenlerlerdi.	http://tr.wikipedia.org/wiki/Haiti_Devrimi:S031
Bu maçın rövanşında ise takımdaki bir çok as oyuncunun sakat olması sebebiyle Semih Kaya'nın oynaması gündeme gelmiş ancak teknik direktör Bülent Korkmaz tecrübesiz olduğu gerekçesiyle Semih'i tercih etmemiş Semih'in yerine ise bir forvet oyuncusu olan Harry Kewell'ı tercih etmiştir.	http://tr.wikipedia.org/wiki/Semih_Kaya:S039
Öğretmen Evi ve Lokaller	http://tr.wikipedia.org/wiki/D%C3%B6rtyol,_Hatay:S089
Güneş Sistemi; Güneş ve onun çekim etkisi altında kalan sekiz gezegen ile onların bilinen 166 uydusu, beş cüce gezegen (Ceres, Plüton, Eris, Haumea, Makemake) ile onların bilinen altı uydusu ve milyarlarca küçük gök cisminden oluşur.	http://tr.wikipedia.org/wiki/G%C3%BCne%C5%9F_Sistemi:S002
Palmiye Adaları; Palm Deyra, Palm Cumeyra ve Palm Cebel Ali olmak üzere üç ayrı adadan oluşmakta ve Palm Deyra ile Palm Cumeyra arasında Dünya Adacıkları yer almaktadır.	http://tr.wikipedia.org/wiki/Dubai:S019
Aynı sezon İstanbul Basketbol Ligi'nde mücadele eden Beşiktaş, ikinci kez katıldığı bu şampiyonada Galatasaray'a 36--30 ve 32--24 yenilerek ligi 2. sırada bitirdi.	http://tr.wikipedia.org/wiki/Be%C5%9Fikta%C5%9F_Erkek_Basketbol_Tak%C4%B1m%C4%B1:S016
Bunda da, önceki gibi aynı hatla, altın yazıyla Âyet-el-kürsî yazılmıştı.	http://tr.wikipedia.org/wiki/Yusuf_Hemedani:S109
Açıkçası ben de sezon öncesi çalışmalarda takımla birlikte değildim ve Rıza Çalımbay'ın ben ve oyunumu tanıması için yeterli zaman olmamıştı.	http://tr.wikipedia.org/wiki/Diego_%C3%82ngelo_de_Oliveira:S046
Sosyal etkileşimde bozukluklar, stereotipik ve sınırlı ilgi ve eylemler ve bilişimsel gelişimde klinik anlamda önemli olmayan gecikme görülmemesi ile dil becerisinde genel bir gecikme olmamasıyla belirlenir.	http://tr.wikipedia.org/wiki/Asperger_sendromu:S024
Çocukluğu Anadolu'nun değişik yerlerinde geçti.	http://tr.wikipedia.org/wiki/Bedri_Rahmi_Ey%C3%BCbo%C4%9Flu:S015
Döşeme işini bıraksa da tam olarak vazgeçememiştir.	http://tr.wikipedia.org/wiki/Jack_White_(m%C3%BCzisyen):S036
Bu sürülere tay ve danalarıda eklersek sayı oldukça artmakta ve buda o dönemde hayvancılığın önemini gözler önüne sermektedir.	http://tr.wikipedia.org/wiki/Kire%C3%A7li,_%C5%9Eav%C5%9Fat:S069
Çin Grand Prix'sini Kimi'nin kazanmasıyla 1986'dan bu yana ilk defa pilotlar şampiyonluğu sezonun son yarışına kalmış oldu.	http://tr.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen:S090
Sırtı boyunca yer alan kıllar serttir.	http://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_kar%C4%B1ncayiyen:S059
Birçok tarihçi bu görüşe katılır ve batıdan gelen sömürgecilerin bu yerli halkla kaynaşarak bütünleştiğini savunur.	http://tr.wikipedia.org/wiki/Akarsu,_Ma%C3%A7ka:S033
Çıkarmanın başlangıcında Menderes Çayı üzerindeki köprü geçişleri tahrip edilmişti.	http://tr.wikipedia.org/wiki/Kumkale_Muharebeleri:S133
Japonya -- Dışişleri'nin web sitesinden yapılan açıklamada :'' Türkiye'nin Hatay ilinin Reyhanlı ilçesinde ki terörist saldırıları nedeniyle Japonya derin bir şok geçirmiştir.	http://tr.wikipedia.org/wiki/2013_Reyhanl%C4%B1_bombal%C4%B1_sald%C4%B1r%C4%B1lar%C4%B1:S054
Süper Lig sezonuna 0-1'lik Eskişehirspor galibiyetiyle başladı.	http://tr.wikipedia.org/wiki/Akhisar_Belediyespor_2012-13_sezonu:S007
Buradaki ilk kazılarda Türk Tarih Kurumu ile Eski Eserler ve Müzeler Genel Müdürlüğü''nün katkıları büyük olmuştur.	http://tr.wikipedia.org/wiki/%C4%B0zmir:S037
Bu burcunda iç kalenin, doğu, güney köşesindeki (11 numaralı) burç gibi içe bakan yüzü duvarla kapalı olarak yapıldığı görülür.	http://tr.wikipedia.org/wiki/Kayseri_Kalesi:S096
Edebi düşünceleri siyasetle iç içe geçmiş kişilerdir.	http://tr.wikipedia.org/wiki/J%C3%B6n_T%C3%BCrkler:S013
Partinin resmi gazetesi L'Unita'yı (Birlik) örgütlemeye başladı.	http://tr.wikipedia.org/wiki/Antonio_Gramsci:S069
Kendi hizmet binası vardır.	http://tr.wikipedia.org/wiki/D%C3%B6rtyol,_Hatay:S146
Saddam Hüseyin ve Hafız Esed Baas akımının son büyük temsilcileridir.	http://tr.wikipedia.org/wiki/Irak:S102
Pierce'ün getirdiği bir başka önemli ayrım da göstere , yorumlayan ve nesne üçlüsüdür.	http://tr.wikipedia.org/wiki/G%C3%B6sterge_bilimi:S080
del Bosque, ilk teknik direktörlük deneyimini Real Madrid Castilla'da yaşadı.	http://tr.wikipedia.org/wiki/Vicente_del_Bosque:S029
Onların lideri Hayalet Surat şimdi Birinci Bölük parçasıdır.	http://tr.wikipedia.org/wiki/Hero:_108_karakterleri_listesi:S125
İtalya, 1957 yılında başkent Roma'da imzalanan Roma Antlaşması'yla kurulan Avrupa Birliği adlı siyasi ve ekonomik örgütlenmenin kurucu üyelerindendir.	http://tr.wikipedia.org/wiki/%C4%B0talya:S011
Allmusic yazarı Stephen Thomas Erlewine'e göre çoğu şarkıda açık öfke öğeleri olmasına rağmen, bu albüm The Marshall Mathers LP kadar tahrik edici değildi.	http://tr.wikipedia.org/wiki/Eminem:S081
Böylece Osmanlı Devleti yarı sömürge bir devlet hâline gelmiş, bütün ekonomisi ve zengin kaynakları Batılı devletlerin eline geçmiştir.	http://tr.wikipedia.org/wiki/Islahat_Ferman%C4%B1:S008
Dean Standforth rolüyle Jim Broadbent: Serinin ilk üç filminde müze müdürü Marcus Brody'yi oynayan Denholm Elliot'ın 1992 yılındaki ölümü yüzünden bu filmde yeni müze müdürü Dean Standforth yer alıyor.	http://tr.wikipedia.org/wiki/Indiana_Jones_ve_Kristal_Kafatas%C4%B1_Krall%C4%B1%C4%9F%C4%B1:S075
Nicemler doğabilimindeki (kuantum fiziği) gelişmelerle birlikte yıldızışığının tayfları başarı ile açıklanabilmiştir.	http://tr.wikipedia.org/wiki/Y%C4%B1ld%C4%B1z:S051
Geçen sezon ki gibi 1994 yılındada All-star maçında yer aldı.	http://tr.wikipedia.org/wiki/Shaquille_O'Neal:S042
Danseden Şiva ile birlikte görüldüğü böyle bir Varahi heykeli, Abanesi'de bulunmaktadır.	http://tr.wikipedia.org/wiki/Varahi:S074
Mayıs 1978'te Van Halen'in ön grup olduğu turneye çıktılar.	http://tr.wikipedia.org/wiki/Black_Sabbath:S079
Kurban inancı, Ortodoks Yahudilikte, günde üç kere okunan Amida duasında bahsedilir ve buna göre kurbanlar kesildiği zaman Mezmurlar ve Levililer kitaplarından şarkılar söylenecektir.	http://tr.wikipedia.org/wiki/%C3%9C%C3%A7%C3%BCnc%C3%BC_Tap%C4%B1nak:S026
Ticaretin tekrar canlanması ile temelleri sarsılan feodalizmin son kalıntıları Sanayi Devrimi ile tamamen yok olmuştur.	http://tr.wikipedia.org/wiki/Feodalizm:S009
Bir barmen, kurbanlardan birinin ayaklarındaki kanla kıyıya doğru koştuğunu gördü.	http://tr.wikipedia.org/wiki/%C4%B0srail_ile_ilgili_komplo_teorileri:S077
Riley bir sonraki sezon için yine bir garanti vermese de, Lakers 1988-89 sezonunda üçüncü kez üsüste şampiyonluk kazanma şansına sahipti.	http://tr.wikipedia.org/wiki/Pat_Riley:S052
Başlangıçta, Yahudi kültürünü yaşamak isteyen Yahudilerin, başka milletlerin kültürleri altında asimile olmadan, İsrail Devleti sınırları içinde meşru bir şekilde kimliklerini yaşamalarını amaçlayan Siyonist hareket, tarihi İsrail topraklarında bir Yahudi Üniversitesi kurma vizyonuna sahipti .	http://tr.wikipedia.org/wiki/Technion:S019
Akadca yazılmıştır.	http://tr.wikipedia.org/wiki/Hititler:S114
Allah-u Zülcelal aşkına Peygamberimiz Muhammet Mustafa adına bu cemiyete giriniz.''	http://tr.wikipedia.org/wiki/Dervi%C5%9F_Vahdeti:S076
Josef liberetto metinini gözden geçirip kabul etmiştir.	http://tr.wikipedia.org/wiki/Figaro'nun_D%C3%BC%C4%9F%C3%BCn%C3%BC:S012
Bu köy çok eski bir tarihe sahip yerleşim bölgesidir.	http://tr.wikipedia.org/wiki/Kire%C3%A7li,_%C5%9Eav%C5%9Fat:S004
Dövüş stili bakımından, Ichigo çoğunlukla zanpakutōsuna ve anlık adımlarının kullanımına güvenmektedir, bu açıdan kılıç uzmanı olarak düşünülebilir.	http://tr.wikipedia.org/wiki/Ichigo_Kurosaki:S054
Temsiller disiplinli, düzenli hale geldi ve oyun seçimi daha iyi bir durum aldı.	http://tr.wikipedia.org/wiki/%C4%B0stanbul_%C5%9Eehir_Tiyatrolar%C4%B1:S056
Çünkü sesi sıtma görmemiştir.	http://tr.wikipedia.org/wiki/Beyceli,_Fatsa:S061
Kanun'da önce ``i'' sonra ``ı'' belirtilmişse de yaygın ve yerleşmiş olan sıraya göre önce ``ı'' sonra ``i'' gelmektedir.	http://tr.wikipedia.org/wiki/T%C3%BCrk_alfabesi:S005
Bunun dışında Kardu sözcüğünün Gürcüler için kullanılan özgün bir isim olan Kart'veli ile ilişkili olabileceği ortaya atılmıştır.	http://tr.wikipedia.org/wiki/K%C3%BCrtler:S021
Milan, Avrupa Ligi dışında, mücadele ettiği bütün uluslararası turnuvalarda şampiyonluk kazanmıştır.	http://tr.wikipedia.org/wiki/AC_Milan:S010
Haşlanmalar genellikle birinci veya ikinci derece yanıktır, ancak özellikle de uzun süreli temas nedeniyle üçüncü derece yanıklar ortaya çıkabilmektedir.	http://tr.wikipedia.org/wiki/Yan%C4%B1k:S048
Albümle birlikte, artık grubun müzikalitesini iyice geliştirdiği anlaşılıyordu.	http://tr.wikipedia.org/wiki/Megadeth:S079
Bu yenilgi Pers Ordusu'nun Yunanistan'dan çekilmesine neden olmuştur.	http://tr.wikipedia.org/wiki/Eretria_Ku%C5%9Fatmas%C4%B1:S020
Bu inançlarından dolayıdır ki, Nusayrîler İslâmiyet içerisinde i'tikaden Müşebbihe/Mücessime'den, siyâseten ise Gâl'îyye'den olarak sınıflandırılmaktadırlar.	http://tr.wikipedia.org/wiki/Nusayrilik:S035
Köy doğayla iç içe,havanın temiz olması ve içilen suların berrak olması köyü yaşamaya ve gezilmeye cazip hale getirtmektedir.	http://tr.wikipedia.org/wiki/Ye%C5%9Filyayla,_%C3%87elikhan:S023
Akdeniz'den çok daha tuzsuz olan bu iç denizde yüzmenin tadı başka hiçbir yerde bulunamazdı.	http://tr.wikipedia.org/wiki/Marmara_Adalar%C4%B1:S024
Uyum sağlayamadım ve kendimi ucube gibi hissettim.'' ifadelerini kullandı.	http://tr.wikipedia.org/wiki/Lady_Gaga:S028
Bunun sebebi ise kayda değer bir vokal dayanıklılık ve çabukluğa sahip olmasından ötürü yüksek soprano notaları söyleyebildiği kadar düşük bariton notalarını da seslendirebilme yeteneğidir.	http://tr.wikipedia.org/wiki/%C5%9Eehrazat_(m%C3%BCzisyen):S056
Selçuklular zamanında kurulan ilk medreselerden biri olan Umur Bey Medresesi'ni (miladi 1173) Gecek Köyü'ne yaptıran Selçuklu komutanıdır.	http://tr.wikipedia.org/wiki/Gecek,_G%C3%BCny%C3%BCz%C3%BC:S103
Şehre ilk paralı şose yol Blackburn ile Colne kentlerini bağlayan yol olup Burnley bu yol üzerinde bir mola menzili olmuştu.	http://tr.wikipedia.org/wiki/Burnley,_Lancashire:S030
Millî Eğitim (Maarif) ve Bütçe komisyonlarında çalıştı.	http://tr.wikipedia.org/wiki/Narl%C4%B1ca,_Kulp:S065
Her bölümde Michael ve Lincoln'e yer veriliyor.	http://tr.wikipedia.org/wiki/Michael_Scofield:S006
Kurosava'nın önemli filmlerden Raşamon filminin ilk gösterimi Tokyo'da 1950 senesinde yapıldı.	http://tr.wikipedia.org/wiki/Akira_Kurosava:S012
İsrail kuvvetleri daha sonra Beyrut'u kuşattılar ve bunun sonucunda, Filistin Kurtuluş Örgütü Lübnan'ı terk etmek zorunda kalmıştır.	http://tr.wikipedia.org/wiki/L%C3%BCbnan_%C4%B0%C3%A7_Sava%C5%9F%C4%B1:S039
Öğetmenlik mesleğinin içinde olduğundan eğitim ile ilgili bir kitap yazmaya yöneldi ve Amerikalı düşünür ve eğitimci Herman Harrell Horne'un The Psychological Principle of Education (Eğitimin Psikolojik Temeli) adlı eserinden yararlanarak Talim ve Edebiyat adlı kitabı yazdı.	http://tr.wikipedia.org/wiki/Halide_Edip_Ad%C4%B1var:S057
Caligula'nın bir şahidine göre: ``Asla bu kadar iyi bir uşak ya da bu kadar kötü bir efendi olmamıştı.!''	http://tr.wikipedia.org/wiki/Caligula:S049
Tümen Komutanı Albay Nikolai, saat 05:00'de tüm tümene yayınladığı emirlerle tümeni alarma geçirmiş, birlikleri muharebe düzenine sokmuştur.	http://tr.wikipedia.org/wiki/Kumkale_Muharebeleri:S061
İlçede cumartesi günleri halk pazarı kurulmaktadır.	http://tr.wikipedia.org/wiki/Kale,_Denizli:S102
Dualar okunup, Tora, Mezmurlar, Ezgiler Ezgisi, Yeşaya, Hezekiel ve Zekeriya kitaplarından bölümler okunur.	http://tr.wikipedia.org/wiki/Yahudilikte_matem:S021
Iron Maiden Paul Di'Anno ile ilk konserini Londra'daki Ruskin Arms adlı pub'da verdi.	http://tr.wikipedia.org/wiki/Iron_Maiden:S030
Ur salamanasarının çöküşünden sonra kuzeyde büyük bir siyasi güç olarak Asur, güneyde ise din ve kültür merkezi olarak Babil öne çıkmıştır.	http://tr.wikipedia.org/wiki/Mezopotamya:S087
Şuppiluliuma (1344-1322), Mitanni Devletini yenilgiye uğratır, ancak yok edemez.	http://tr.wikipedia.org/wiki/Ge%C3%A7_Hititler:S108
Taşlamalar bazen genel bir sitem üzerinden ilerlerken bazen; bazen de doğrudan eleştirilen hedefe açıkça saldırılmıştır.	http://tr.wikipedia.org/wiki/Ko%C5%9Fma:S098
Shockwave, Predacon'u kaleye getirir ve Wheeljack'in Energon'ununu ona koklatır.	http://tr.wikipedia.org/wiki/Transformers:_Prime:S077
Daha sonra Umbridge'e okul kurallarını keyfine bağlı olarak değiştirme yetkisi verilir.	http://tr.wikipedia.org/wiki/Harry_Potter_ve_Z%C3%BCmr%C3%BCd%C3%BCanka_Yolda%C5%9Fl%C4%B1%C4%9F%C4%B1_(film):S031
Rua, Doğu Roma İmparatorluğu'na sığınan Hun kaçaklarını geri verilmesi ile uğraştığı sırada, 434 yılında ölmüştür.	http://tr.wikipedia.org/wiki/Hun_%C4%B0mparatorlu%C4%9Fu:S085
Lig'de mücadele eden Ankaragücü'ne gönderildi.	http://tr.wikipedia.org/wiki/%C4%B0rfan_Ert%C3%BCrk:S070
Doğu Roma İmparatorluğu, elindeki Hun esirleri iade edecek.	http://tr.wikipedia.org/wiki/Hun_%C4%B0mparatorlu%C4%9Fu:S098
Bu karar Tesniye, Levililer ve Ezra kitaplarını kapsayan kaynaklardan türemiştir.	http://tr.wikipedia.org/wiki/Kim_Yahudidir%3F:S041
Eski bir dosya sistemi olduğu için birtakım dezavantajları ve eksiklikleri vardır.	http://tr.wikipedia.org/wiki/Sabit_disk:S085
Haziran 2001'de İngiltere'nin birçok yerınde ortaya çıkan karışklıklara sırasında Burnley'de beyaz ırktan olan fakir işçi sınıfı mensupları ile Müslüman Pakistan asıllı fakir halk mensupları arasında çıkan ırksal nedenlere bağlı karışıklıklar tüm Britanya'da önemli haberlerden biri oldu.	http://tr.wikipedia.org/wiki/Burnley,_Lancashire:S061
Bu devletlerin bazılarının başında ise, yabancı hanedanlar hüküm sürmekteydi.	http://tr.wikipedia.org/wiki/%C4%B0talya_Krall%C4%B1%C4%9F%C4%B1:S010
Genç milli takımda ya da altyapıda oynamak çok daha zordu.'' ifadelerinde bulundu.	http://tr.wikipedia.org/wiki/Sel%C3%A7uk_%C4%B0nan:S030
Button, haklı bulunan Williams F1 takımına 30 milyon dolar civarında bir meblağ tazminat ödemeye mahkûm edildi.	http://tr.wikipedia.org/wiki/Jenson_Button:S079
Bu üretim sonucunda Avrupa kentlerinde tarımsal pazarlar kuruldu.	http://tr.wikipedia.org/wiki/Tar%C4%B1m:S103
Grubun Be Chrool To Your Scuel parçası için çektiği videonun MTV tarafından saldırgan, itici ve iğrenç bulunması sebebiyle yasaklanıp yayımlanmaması tam bir fiyaskoydu.	http://tr.wikipedia.org/wiki/Twisted_Sister:S066
Me'mûn ve Mu'tâsım devirlerindeki reisleri ``Ebû Ali Sâid'' ve sonra da ``Nâsır bin Hürmüz'ûs-Semerkandî'' idi.	http://tr.wikipedia.org/wiki/Mani_dini:S058
Eğer bir doğrusal denklemler dizgesinin sol tarafındaki ifadeler doğrusal olarak bağımsızlarsa, bu dizge her zaman tutarlı olur.	http://tr.wikipedia.org/wiki/Do%C4%9Frusal_denklem_dizgesi:S068
Kalenin Bizanslılardan kaldığı söyleniyor.	http://tr.wikipedia.org/wiki/%C3%87%C4%B1nard%C3%BCz%C3%BC,_D%C3%BCzce:S031
Bu kurallar toplumsal yararlılığını kaybetmiş topluluklar için de geçerlidir ve toplumsal yararlılığını yitirmiş veya buna hiç sahip olamamış insanların öldürülmesi veya bakımsızlıktan ölüme terk edilmesi katl ile eşdeğerdir.	http://tr.wikipedia.org/wiki/%C3%96tanazi:S047
Efendi Chou: Koca Yeşil'in, Hava Kuvvetleri'nin lideridir.	http://tr.wikipedia.org/wiki/Hero:_108_karakterleri_listesi:S096
Danimarkalı azınlık, Sorblar, Frizler, Sinti ve Romanlar ile birlikte 1 Şubat 1998 tarihinde resmen yürürlüğe giren Avrupa Konseyi'nin etnik azınlıkların korunmasına ilişkin Çerçeve Sözleşmesi kapsamında değerlendirilen ve Alman federal hükümeti tarafından bu özellikleri onaylanan, Almanya'daki etnik azınlıklar kapsamına girmektedir.	http://tr.wikipedia.org/wiki/Almanya'daki_Danimarkal%C4%B1_az%C4%B1nl%C4%B1k:S005
Urartular, Armenyalı topluluklar tarafından topraklarından sürüldü ve Kimmerler, Meshetler, Kafkasya'dan Anadolu'ya göç ettiler.	http://tr.wikipedia.org/wiki/Demir_%C3%87a%C4%9F%C4%B1:S068
Bu sayının belli olması kök dizinine yapılacak eklentilerin belli bir sınırı olması sonucunu doğurur.	http://tr.wikipedia.org/wiki/Sabit_disk:S088
2012 yaz aylarında McCalebb NBA takımı San Antonio Spurs ile anlaşsada oyuncunun kulübü Montepaschi Siena ile bonsersvis konusunda anlaşamayınca transfer gerçekleşmedi.	http://tr.wikipedia.org/wiki/Bo_McCalebb:S062
Oğlunun ölümü üzerine Enzo Ferrari, ``Ferrari Dino'' serisini yarattı.	http://tr.wikipedia.org/wiki/Ferrari:S041
Güneyi, Gine Körfeziyle Atlantiğe açılır.	http://tr.wikipedia.org/wiki/Nijerya:S044
Feminizm 19.yüzyılda kadınlarda adaletsiz davranıldığına ilişkin inanç arttıkça organize bir hareket haline geldi.	http://tr.wikipedia.org/wiki/Feminizm:S047
2 Eylül 1798 tarihinde Osmanlı Devleti Fransa'ya savaş ilan etti.	http://tr.wikipedia.org/wiki/III._Selim:S104
3. sezonda diziye katılmıştır.	http://tr.wikipedia.org/wiki/Leyla_ile_Mecnun_karakterleri_listesi:S022
Nevada, Amerika Birleşik Devletleri'nin Batı, Dağlık Batı ve Güneybatı bölgelerinde bulunan bir eyaletidir.	http://tr.wikipedia.org/wiki/Nevada:S002
Oyuncu, bu durumda ya şah veren taşı almak, başka bir taşı şah veren düşman taşıyla şahı arasına getirmek (at şah verince mümkün değildir) ya da şahını tehdit aldında olmayan bir alana çekmekle yükümlüdür.	http://tr.wikipedia.org/wiki/Satran%C3%A7:S080
Bu cinsel terapi olarak da adlandırılan eylemler bugün ``Neo-Tantra'' olarak da bilinen akıma özgüdür.	http://tr.wikipedia.org/wiki/Meditasyon:S101
Bernoulli'nin çalışması, bu koordinatlarla tanımlanmış eğrilerin eğim yarıçaplarını hesaplamaya kadar ilerlemiştir.	http://tr.wikipedia.org/wiki/Kutupsal_koordinat_sistemi:S022
İkinci dönem ise dogma konusunda fiilî ilahiyat toplantılarını kapsıyor ve halen devam etmektedir.	http://tr.wikipedia.org/wiki/Ek%C3%BCmeniklik:S032
Kânûn-i Esâsî (Osmanlı Türkçesi: قانون اساسى) Fransızca Loi constitutionelle çevirisi olarak kullanılan Osmanlıca terkiptir.	http://tr.wikipedia.org/wiki/Kanun-%C4%B1_Esas%C3%AE:S002
Öncesinde berkelyum ve ardında da aynştaynyum yer alır.	http://tr.wikipedia.org/wiki/Kaliforniyum:S022
Ele geçen çanak çömlek üsluplarından Atina'daki uygarlığın kesintiye uğramadan geliştiği anlaşılmaktadır.	http://tr.wikipedia.org/wiki/Atina:S052
ChemCam morötesi, kızılötesi ve görülebilir ışığın 6144 farklı dalga boyuna kadar kayıt yapabilme yeteneğine sahiptir.	http://tr.wikipedia.org/wiki/Curiosity_k%C3%A2%C5%9Fif_robotu:S084
Güreşten önceki yaşamı	http://tr.wikipedia.org/wiki/John_Cena:S004
Yasak Şehri çevreleyen kuzey ve güney duvarları arasında 960 metredir.	http://tr.wikipedia.org/wiki/Yasak_%C5%9Eehir:S037
Bu hareketlerin zorluk derecesinin bir genelleme ölçütü yoktur.	http://tr.wikipedia.org/wiki/Kaykay:S102
